project_accession	project_alias	sample_alias	experiment_alias	run_alias	library_name	library_source	library_selection	library_strategy	design_description	library_construction_protocol	instrument_model	file_type	library_layout	insert_size	forward_file_name	forward_file_md5	forward_file_unencrypted_md5	reverse_file_name	reverse_file_md5	reverse_file_unencrypted_md5
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19746	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19746_LDI17138_GCCAAT_L006_R1.fastq.gz	6015637f5f8d5dd625aa9a3b25b42215		1674_LIB19746_LDI17138_GCCAAT_L006_R2.fastq.gz	2f7f35fe987fb40ed79b82249efd2e56	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19746	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19746_LDI17138_GCCAAT_L007_R1.fastq.gz	81405b9ed230f9f2e00f0c3977974b54		1674_LIB19746_LDI17138_GCCAAT_L007_R2.fastq.gz	99dbc0ececa93bae78256b0b0b4c3d3d	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19746	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19746_LDI17138_GCCAAT_L008_R1.fastq.gz	4be202d334bd285736bbf91a77045623		1674_LIB19746_LDI17138_GCCAAT_L008_R2.fastq.gz	0089f7bdfea45b03248d9c8700b760d0	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19749	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19749_LDI17141_ATCACG_L005_R1.fastq.gz	616d7c20d87b2f0f9fad499b0739f963		1674_LIB19749_LDI17141_ATCACG_L005_R2.fastq.gz	f3758bbf9a44afaa56304c0a69a4e3d0	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19749	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19749_LDI17141_ATCACG_L006_R1.fastq.gz	22b0243f8101abe38bad9df4ffeb3cf0		1674_LIB19749_LDI17141_ATCACG_L006_R2.fastq.gz	0e84e0fbfd0a80c301a66f1ccc1d29ab	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19749	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19749_LDI17141_ATCACG_L007_R1.fastq.gz	c7a76962cf63afb7c16513c1bc33e615		1674_LIB19749_LDI17141_ATCACG_L007_R2.fastq.gz	bc30d7671776b7514b5bde6f73783446	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19749	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19749_LDI17141_ATCACG_L008_R1.fastq.gz	1178ede7c915520179ec8aabc941ee19		1674_LIB19749_LDI17141_ATCACG_L008_R2.fastq.gz	40822fd7fd904483c708a1331b11736d	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19775	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19775_LDI17164_GAGTGG_L005_R1.fastq.gz	56e2cc2bc6cd34491f15dd14d8803186		1674_LIB19775_LDI17164_GAGTGG_L005_R2.fastq.gz	0f4057cb69cd66fa75b49a39c78ce71d	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19775	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19775_LDI17164_GAGTGG_L006_R1.fastq.gz	025648d2024971b09f919cb1067392fa		1674_LIB19775_LDI17164_GAGTGG_L006_R2.fastq.gz	c02f0cc0b59202398aa6cb31a29a4607	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19775	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19775_LDI17164_GAGTGG_L007_R1.fastq.gz	12093f80a8ea13d46e3873adb6ddf15e		1674_LIB19775_LDI17164_GAGTGG_L007_R2.fastq.gz	0a3b8d86eec119190fd6892914b272d2	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19775	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19775_LDI17164_GAGTGG_L008_R1.fastq.gz	2bc43de3103ac7c406c42f1b7ecffafd		1674_LIB19775_LDI17164_GAGTGG_L008_R2.fastq.gz	d60bab2004d1322d1c7d5bdb3d401f2b	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19782	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19782_LDI17170_CACCGG_L005_R1.fastq.gz	ede8e70fd3a1327b7faf4ecd65f8f00d		1674_LIB19782_LDI17170_CACCGG_L005_R2.fastq.gz	c923db217c4cb629f46796aa60875e67	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19782	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19782_LDI17170_CACCGG_L006_R1.fastq.gz	88940dff67b2b0cf1093de098cd9d9b3		1674_LIB19782_LDI17170_CACCGG_L006_R2.fastq.gz	63c7434b1dc67a3dde66ae131130321e	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19782	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19782_LDI17170_CACCGG_L007_R1.fastq.gz	3bc69a2f85c2f4170cff2f5ffd7546fb		1674_LIB19782_LDI17170_CACCGG_L007_R2.fastq.gz	b8ecefd1b2378c4e949985f6972e72cc	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19782	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_24h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19782_LDI17170_CACCGG_L008_R1.fastq.gz	3648af4779ec1eca85b41f8a7836d0c2		1674_LIB19782_LDI17170_CACCGG_L008_R2.fastq.gz	566a17948da5c643b34b67f5f98b411d	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19739	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19739_LDI17133_GTAGAG_L001_R1.fastq.gz	31ed1077992055693d6360cfd931a4d9		1674_LIB19739_LDI17133_GTAGAG_L001_R2.fastq.gz	1686c17780ef94e6f1de72e3bf4426a6	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19739	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19739_LDI17133_GTAGAG_L002_R1.fastq.gz	aefbdd409e8345e22e9ae080995f0425		1674_LIB19739_LDI17133_GTAGAG_L002_R2.fastq.gz	9d7d6f6c34b47b1059d58bc9270fe269	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19739	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19739_LDI17133_GTAGAG_L003_R1.fastq.gz	49dfe9d9009ec620ec680ede7889dd75		1674_LIB19739_LDI17133_GTAGAG_L003_R2.fastq.gz	437e9fc54b080a473b697c4189392c54	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19739	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19739_LDI17133_GTAGAG_L004_R1.fastq.gz	658a66a5055ab4e59fa48d9b4d8ed52d		1674_LIB19739_LDI17133_GTAGAG_L004_R2.fastq.gz	a5ac0bf3637c87017ca6fb08085099fa	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19744	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19744_LDI17136_TGACCA_L005_R1.fastq.gz	48f11751ef7c664eb4df4b49d188aa92		1674_LIB19744_LDI17136_TGACCA_L005_R2.fastq.gz	76cbbf73bea9abc4fea56772ab7213a1	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19744	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19744_LDI17136_TGACCA_L006_R1.fastq.gz	8bb972bc46087e3a21d2589ebf5e1910		1674_LIB19744_LDI17136_TGACCA_L006_R2.fastq.gz	8e00c152dbf6696c21fca43d26216c08	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19744	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19744_LDI17136_TGACCA_L007_R1.fastq.gz	61792464ad1c6cc7cb346468a93b2363		1674_LIB19744_LDI17136_TGACCA_L007_R2.fastq.gz	d2685adb8bb66e50a4ed36c27f17659f	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19744	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19744_LDI17136_TGACCA_L008_R1.fastq.gz	5aca83c5cc6edc37d80e64968069dbda		1674_LIB19744_LDI17136_TGACCA_L008_R2.fastq.gz	a9f454c3333033981a2aeb54fb7f3a7d	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19748	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19748_LDI17140_CTTGTA_L005_R1.fastq.gz	ebc54f10fb24484af454697b2a985e87		1674_LIB19748_LDI17140_CTTGTA_L005_R2.fastq.gz	7d6707210ebaa1b46d5a6267b3f88dba	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19748	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19748_LDI17140_CTTGTA_L006_R1.fastq.gz	1e5527d268d7a257e7b632028270016f		1674_LIB19748_LDI17140_CTTGTA_L006_R2.fastq.gz	3bb5f39887c67cd9e2a4b9cd812ac246	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19748	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19748_LDI17140_CTTGTA_L007_R1.fastq.gz	e6457d4bee2644c2f0dbcaf34f9c6ca1		1674_LIB19748_LDI17140_CTTGTA_L007_R2.fastq.gz	52200be7dd46fe5ed83fe6d963bb8e6c	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19748	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19748_LDI17140_CTTGTA_L008_R1.fastq.gz	3adeb4f950997cfae2cc6ac0db4762fa		1674_LIB19748_LDI17140_CTTGTA_L008_R2.fastq.gz	f3cd4a03f44ef7b0d9b3f4fbbfcb802c	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19750	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19750_LDI17142_TTAGGC_L005_R1.fastq.gz	34706b29f5ec00617cb1dd82e6a00890		1674_LIB19750_LDI17142_TTAGGC_L005_R2.fastq.gz	bc877c2ac5251962265903789ce92af8	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19750	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19750_LDI17142_TTAGGC_L006_R1.fastq.gz	b99e0fdef121dfe8b4b6ebb73f965953		1674_LIB19750_LDI17142_TTAGGC_L006_R2.fastq.gz	5b018cbe81bd6e6cca256872336a20a3	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19750	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19750_LDI17142_TTAGGC_L007_R1.fastq.gz	99290a4442526561ded5ad3fe490aaa7		1674_LIB19750_LDI17142_TTAGGC_L007_R2.fastq.gz	a2bcab85d259aafadbfbdd282254fb78	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19750	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_4R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19750_LDI17142_TTAGGC_L008_R1.fastq.gz	e8a7501909fe38e68f14b4a0c1e70251		1674_LIB19750_LDI17142_TTAGGC_L008_R2.fastq.gz	cfec60dea92fa9a7b926b5d97953b6a5	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19751	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19751_LDI17143_ACTTGA_L005_R1.fastq.gz	95a11941afd7f364f30e2304b5345f26		1674_LIB19751_LDI17143_ACTTGA_L005_R2.fastq.gz	5b9f4d413617030e59b6ef32bcb4d2c8	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19751	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19751_LDI17143_ACTTGA_L006_R1.fastq.gz	cc06981cace353f0d4f9cd54cd7b7fa8		1674_LIB19751_LDI17143_ACTTGA_L006_R2.fastq.gz	2b77783ba155b29cf9e77a06345ce3a7	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19751	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19751_LDI17143_ACTTGA_L007_R1.fastq.gz	f691ca9baf7e976c924efc8dafcc6090		1674_LIB19751_LDI17143_ACTTGA_L007_R2.fastq.gz	5445c3babbf062f881d5a2dc7be09f59	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19751	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_host_3h_5R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19751_LDI17143_ACTTGA_L008_R1.fastq.gz	432adbfb251bac2a08a16dcb8516d205		1674_LIB19751_LDI17143_ACTTGA_L008_R2.fastq.gz	5a2b03f48495c2edfb022df2cda3d8fb	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19760	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19760_LDI17149_CAACTA_L001_R1.fastq.gz	e38dcfafb0f75e249019b058074b2766		1674_LIB19760_LDI17149_CAACTA_L001_R2.fastq.gz	405e3901d1e25878fc270145fec22ee6	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19760	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19760_LDI17149_CAACTA_L002_R1.fastq.gz	40b90a58cc1b238f50c3bb4b1c478266		1674_LIB19760_LDI17149_CAACTA_L002_R2.fastq.gz	35a8b15d768be871986e2ca2e28ce282	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19760	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19760_LDI17149_CAACTA_L003_R1.fastq.gz	17bce3fbf19176fe89a87f278e4f594c		1674_LIB19760_LDI17149_CAACTA_L003_R2.fastq.gz	c0191beab9bf9fc856376a124f684c13	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19760	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_1R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19760_LDI17149_CAACTA_L004_R1.fastq.gz	39b9a61b2d15d105f113ef75d2a4be1e		1674_LIB19760_LDI17149_CAACTA_L004_R2.fastq.gz	2c4e1a6f304eb28973fa3b61433ac8fd	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19763	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19763_LDI17152_TAGCTT_L005_R1.fastq.gz	e4135a61e9a0c47ec1be09278af48493		1674_LIB19763_LDI17152_TAGCTT_L005_R2.fastq.gz	d5b01fefb8d7aaf9934aa614cdf1fe9b	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19763	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19763_LDI17152_TAGCTT_L006_R1.fastq.gz	67d24a14f7a6334b22ee5961d418aa1b		1674_LIB19763_LDI17152_TAGCTT_L006_R2.fastq.gz	c3250d31642f8217d3cffd8715961dec	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19763	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19763_LDI17152_TAGCTT_L007_R1.fastq.gz	f51bf6d02cba4a2febd4b768c4fbd222		1674_LIB19763_LDI17152_TAGCTT_L007_R2.fastq.gz	66a1a92e034e48c939b737922990f80a	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19763	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_2R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19763_LDI17152_TAGCTT_L008_R1.fastq.gz	8fb63da3d5e2be8a7f1fcbea329b1737		1674_LIB19763_LDI17152_TAGCTT_L008_R2.fastq.gz	7729359cdf771cdcd31bf5f4d8b1d612	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19767	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19767_LDI17156_ATGTCA_L005_R1.fastq.gz	de8e8b5702dfcc18b1e1fe7e89f0efd5		1674_LIB19767_LDI17156_ATGTCA_L005_R2.fastq.gz	b7b4a642607d4298cfc252eac5b92f85	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19767	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19767_LDI17156_ATGTCA_L006_R1.fastq.gz	0a0807b2ddfd1771acddb9712c0658d8		1674_LIB19767_LDI17156_ATGTCA_L006_R2.fastq.gz	a9eeaa35dd76cfe1b911ab2de5ee05ec	
PRJEB24317		Myzus persicae genotype O JHI clonal line1	ena-EXPERIMENT-The James Hutton Institute-10-01-2018-11:10:12:637-1	ena-RUN-The James Hutton Institute-10-01-2018-11:10:12:637-1	LIB19767	TRANSCRIPTOMIC	unspecified	RNA-Seq	Mp_nonhost_24h_3R	stranded Truseq	Illumina HiSeq 2000	fastq	PAIRED	300	1674_LIB19767_LDI17156_ATGTCA_L007_R1.fastq.gz	f815eb343d01668e907bb1b185f4847f		1674_LIB19767_LDI17156_ATGTCA_L007_R2.fastq.gz	bd28e23aeaa93e497b718fedd373c89a	
